Date,Average Temperature,Minimum Temperature,Maximum Temperature,Precipitation,Wind Direction,Wind Speed,Air Pressure
30/05/2020,22.6,18.3,26.7,2.3,242,18.4,1009.4
31/05/2020,18.4,10,20,0,310,23.8,1014.8
01/06/2020,13.1,8.3,17.8,0,307,17.6,1020
02/06/2020,13.4,9.4,17.8,0.5,45,13.7,1014.7
03/06/2020,18.2,12.8,26.7,0.3,220,11.9,1002.9
04/06/2020,23.2,15,31.7,0,223,13.7,1008.7
05/06/2020,22.2,17.8,27.2,4.1,207,18.4,1011.1
06/06/2020,23.8,16.7,31.7,3.6,224,16.9,1006.4
07/06/2020,16.4,13.9,18.3,0,328,15.8,1010.1
08/06/2020,18.7,12.8,26.1,0,307,13.3,1013.5
09/06/2020,19.6,15.6,26.7,0,13,9,1013.6
10/06/2020,16.8,14.4,18.9,0,56,15.5,1018.1
11/06/2020,19.3,16.7,24.4,18.8,196,22,1016.4
12/06/2020,22.6,18.3,28.9,0,253,14.4,1016.5
13/06/2020,18.7,13.9,20,0,17,18,1021
14/06/2020,15.5,11.7,18.9,0,36,16.9,1028.6
15/06/2020,14.8,12.8,18.3,0,63,12.2,1030.4
16/06/2020,16.7,12.8,21.1,0,70,10.4,1028.9
17/06/2020,17.8,13.3,22.8,0,93,12.6,1025.2
18/06/2020,22.2,16.7,31.1,0,203,15.8,1021
19/06/2020,25.2,20,30.6,0,226,19.1,1018.1
20/06/2020,26.3,20.6,33.3,0,239,15.5,1015.7
21/06/2020,25.8,19.4,30.6,0,172,13,1014.7
22/06/2020,19.7,16.7,21.7,0,85,12.6,1014.9
23/06/2020,22.4,17.2,31.1,0,167,15.8,1009.4
24/06/2020,24.3,20,30,0.3,198,15.8,1005.4
25/06/2020,25.1,20.6,30,0,254,15.1,1012.9
26/06/2020,24.3,19.4,30,0,207,15.5,1012.5
27/06/2020,23.5,18.3,28.3,0.5,220,9.4,1008.9
28/06/2020,20.9,17.8,27.2,30.2,195,11.2,1006.8
29/06/2020,19.2,17.2,22.8,4.8,25,10.8,1009.3
30/06/2020,17.9,17.2,20,4.6,46,11.2,1012.5
01/07/2020,18.9,17.2,22.2,1.8,110,9,1011.2
02/07/2020,21.8,17.8,29.4,0,168,11.2,1008.2
03/07/2020,22.2,16.7,25,0,14,19.8,1011
04/07/2020,18.1,16.1,21.1,0,52,13,1013.3
05/07/2020,20.8,17.8,26.1,2.8,165,12.2,1013.5
06/07/2020,19.8,17.2,21.1,0,70,14.4,1018.1
07/07/2020,20.1,16.7,26.7,0,156,15.5,1020.8
08/07/2020,23.4,19.4,29.4,0,207,19.8,1015.7
09/07/2020,25.5,22.2,30,0,180,14.8,1015.1
10/07/2020,23.2,20.6,25.6,0,118,17.6,1015.7
11/07/2020,25.2,20.6,31.7,0.3,168,25.2,1007
12/07/2020,26.5,22.2,31.7,0,223,23,1003.4
13/07/2020,25.3,20.6,29.4,1.8,208,12.6,1007.6
14/07/2020,21.8,18.9,24.4,15.7,30,14.4,1013.1
15/07/2020,18.7,16.7,21.1,1.8,61,14.4,1022.7
16/07/2020,18.1,15.6,20.6,0,84,14.4,1027
17/07/2020,17.8,15,23.3,2.8,190,15.1,1021
18/07/2020,24.9,20,32.8,0,245,10.8,1016.1
19/07/2020,27.9,21.1,35,0,210,18.7,1012
20/07/2020,27.9,23.9,33.9,0,244,20.9,1009
21/07/2020,28.5,23.3,32.2,0,282,16.6,1014.2
22/07/2020,23.9,20,26.1,8.1,32,13,1017.2
23/07/2020,24.2,20,31.7,14.5,220,12.6,1015
24/07/2020,23.4,21.1,26.1,0,30,12.2,1017.8
25/07/2020,24.2,20,28.9,0,87,10.4,1017.2
26/07/2020,27.3,22.8,32.8,0,253,20.2,1012.6
27/07/2020,29.8,23.9,35,0,254,18.4,1006.9
28/07/2020,30.3,25.6,35,0,259,18.7,1006.5
29/07/2020,26.7,22.8,30.6,0,236,16.9,1011.5
30/07/2020,25.8,21.1,30.6,0,208,12.2,1009.9
31/07/2020,24.1,20,25,0,36,11.2,1009.8
01/08/2020,23.7,20.6,27.2,0,69,13,1013.1
02/08/2020,24.8,21.1,30.6,1.8,181,18.4,1014.4
03/08/2020,28.3,22.8,33.3,0,242,20.5,1013.4
04/08/2020,24.3,21.1,26.1,4.3,129,23,1014.2
05/08/2020,26.3,21.1,33.3,0,236,19.8,1014.1
06/08/2020,24.9,20,28.9,0,259,10.8,1018.9
07/08/2020,21.7,18.3,24.4,0,60,10.1,1021.3
08/08/2020,21.2,18.9,25.6,0,75,11.2,1020.8
09/08/2020,24.6,19.4,32.8,0,208,15.5,1018
10/08/2020,27.3,22.2,34.4,0,222,13,1014.9
11/08/2020,28.2,22.8,34.4,0,205,17.6,1013.6
12/08/2020,27.2,23.3,33.9,0,244,11.9,1015.2
13/08/2020,25.9,20,28.9,0,31,11.9,1018.6
14/08/2020,22.9,20,26.7,0,44,13.7,1017.5
15/08/2020,20.2,17.8,21.1,0,28,22.7,1017.9
16/08/2020,19.4,17.8,21.7,4.1,38,18.7,1017.1
17/08/2020,18.7,16.7,21.7,2,59,18,1012.3
18/08/2020,22.6,18.9,30,4.1,249,16.6,1009.1
19/08/2020,21.6,17.8,23.3,1.5,276,13,1013
20/08/2020,20.8,16.1,27.2,0,279,13.7,1016
21/08/2020,23.8,17.2,31.7,0,237,18.4,1012.5
22/08/2020,23.7,21.1,26.1,0,198,11.5,1013
23/08/2020,22.7,18.9,31.7,33.8,40,13,1016.7
24/08/2020,23.8,19.4,30.6,0,191,12.6,1014.5
25/08/2020,25.9,20,31.7,0,259,20.2,1006.7
26/08/2020,20.6,16.1,23.9,0,301,21.2,1010.2
27/08/2020,17.9,15.6,18.9,4.6,286,9.7,1008
28/08/2020,19.8,16.1,27.8,0,310,9.4,1008.1
29/08/2020,21.2,18.3,24.4,1.8,187,15.5,1002.3
30/08/2020,22,17.2,25,0,290,24.1,1002.9
31/08/2020,18.5,14.4,21.7,0,213,13.7,1018.3
01/09/2020,18.9,15,22.2,0,131,17.6,1022.1
02/09/2020,18.2,16.7,21.7,5.1,126,11.9,1015.2
03/09/2020,21.8,18.9,25,0.3,25,9.4,1008.1
04/09/2020,23.4,20,29.4,0,258,16.6,1009.7
05/09/2020,21.2,16.1,25.6,0,269,15.5,1019.6
06/09/2020,20.3,17.2,25.6,0,175,10.4,1021.4
07/09/2020,21.1,17.2,27.2,0,181,17.3,1020.2
08/09/2020,20.3,16.1,26.1,0,163,14.4,1021.1
09/09/2020,20.8,17.2,25,0,167,9.4,1025.3
10/09/2020,23.1,20,27.8,6.4,182,11.5,1023.1
11/09/2020,19.4,13.9,23.3,0,29,15.5,1022.1
12/09/2020,15.6,11.7,19.4,0,60,15.5,1027.2
13/09/2020,17.1,12.8,23.9,0,175,14,1020.8
14/09/2020,21,12.2,25,0,301,21.6,1017.4
15/09/2020,13.6,9.4,16.1,0,37,13.3,1025.7
16/09/2020,15.9,10.6,22.8,0,210,22.7,1022
17/09/2020,19.3,14.4,25.6,0,238,16.9,1016.3
18/09/2020,16.4,10.6,18.9,0,18,21.6,1015.9
19/09/2020,12,7.8,15.6,0,14,16.9,1025.2
20/09/2020,11.3,6.7,15.6,0,20,17.6,1033
21/09/2020,11.6,7.2,16.1,0,16,16.9,1034
22/09/2020,12.3,7.2,18.9,0,329,22,1016.6
23/09/2020,18.2,12.8,26.7,0,288,18.7,1007.3
24/09/2020,20.7,16.1,26.1,0,254,13,1013.2
25/09/2020,18.4,14.4,22.2,0,41,9.7,1018.5
26/09/2020,17.3,14.4,23.9,0,190,12.2,1019.5
27/09/2020,20.3,17.2,25,0,165,11.5,1016.5
28/09/2020,21.2,17.2,27.2,1.3,165,14.4,1014.3
29/09/2020,20.1,16.7,26.1,0,180,13,1012.6
30/09/2020,21.6,14.4,23.3,11.7,213,29.5,1003.8
01/10/2020,18.3,14.4,24.4,0,207,18.4,1011.6
02/10/2020,16,11.7,18.3,0.5,287,11.9,1013.9
03/10/2020,13.1,9.4,17.8,0,263,12.6,1020.7
04/10/2020,13.2,9.4,17.2,0,58,13,1024.3
05/10/2020,13.9,11.1,17.2,0,55,13.7,1021
06/10/2020,14.6,10,21.1,0,189,15.5,1019
07/10/2020,16.8,12.8,23.9,0.5,229,27.4,1003.9
08/10/2020,13.8,8.9,17.2,0,291,24.8,1009.2
09/10/2020,10.7,5.6,15.6,0,271,17.3,1020.6
10/10/2020,17.3,12.2,25.6,0,214,31.3,1012.2
11/10/2020,15.6,10.6,19.4,0,37,19.8,1019.7
12/10/2020,11.3,10,12.2,0,72,25.9,1026.1
13/10/2020,12.7,10.6,14.4,38.1,41,23.8,1015
14/10/2020,14.2,10.6,21.1,0,275,14,1011.5
15/10/2020,15,8.9,22.2,0,194,19.8,1016.6
16/10/2020,16.1,10,21.7,19.6,223,15.1,1017.6
17/10/2020,10.3,5.6,14.4,29.5,298,20.5,1022
18/10/2020,9.7,4.4,14.4,0,73,11.2,1032.5
19/10/2020,10.7,6.7,14.4,0,69,8.3,1028.6
20/10/2020,13.3,9.4,19.4,0,174,9.4,1024.8
21/10/2020,14.3,13.3,18.3,1.5,82,12.2,1024.7
22/10/2020,16.8,12.2,19.4,0,89,11.5,1024.1
23/10/2020,13.7,12.8,16.7,0,88,11.2,1023
24/10/2020,15.5,7.8,21.1,0,227,18.4,1013.8
25/10/2020,8.2,6.1,10,0,23,16.2,1024
26/10/2020,10.1,8.9,11.7,0.3,106,15.5,1024
27/10/2020,10.8,6.7,12.2,0,324,13.3,1020.2
28/10/2020,8.3,6.7,10.6,6.9,11,9.7,1017.8
29/10/2020,8.1,6.1,9.4,23.1,337,15.5,1011.1
30/10/2020,2.6,-1,6.7,6.6,347,23.4,1013.2
31/10/2020,0.8,-2.1,5.6,0,269,10.8,1031.1
01/11/2020,5.6,2.8,10,15.7,205,10.4,1016.7
02/11/2020,5.3,0.6,6.7,0,271,31,1001.9
03/11/2020,3.2,0,6.1,0,294,23.4,1014
04/11/2020,4.4,0.6,12.2,0,208,13.7,1031.2
05/11/2020,13.7,9.4,21.1,0,212,24.5,1027.8
06/11/2020,16.3,12.8,22.2,0,223,19.8,1022.4
07/11/2020,16.3,9.4,23.3,0,224,12.2,1021.7
08/11/2020,15.4,9.4,21.1,0,42,6.8,1026.4
09/11/2020,10.8,7.2,16.7,0,26,4,1025.6
10/11/2020,14.5,8.9,23.9,0,210,15.8,1020.3
11/11/2020,17.8,13.3,22.8,0.3,208,23,1015.8
12/11/2020,16.3,8.3,18.9,0,309,15.8,1014.5
13/11/2020,8.7,4.4,9.4,5.6,23,19.4,1016
14/11/2020,6.3,3.3,9.4,0,296,16.2,1018.3
15/11/2020,4.8,0.6,14.4,8.6,162,19.8,1019.4
16/11/2020,10.4,5.6,11.7,1.3,259,20.5,1009.6
17/11/2020,6.3,1.7,8.9,0,274,18.4,1012.9
18/11/2020,0.4,-4.9,1.7,0,322,22.7,1027.3
19/11/2020,-1.4,-5.5,7.8,0,235,20.5,1032.2
20/11/2020,10.7,7.2,17.8,0,227,27.4,1023.6
21/11/2020,12.7,5.6,16.7,0,301,14.8,1025.3
22/11/2020,5.7,1.7,8.3,0,54,22,1032
23/11/2020,9.6,2.2,15,46,259,22,1013
24/11/2020,3.7,-1.6,6.7,0,305,18.4,1024.1
25/11/2020,2.6,-2.7,10.6,0.3,337,6.8,1028.2
26/11/2020,9.2,4.4,15,7.4,301,9.4,1017.8
27/11/2020,9.3,3.9,12.8,0,310,6.8,1015.9
28/11/2020,9.6,5,12.2,0,290,13,1013.7
29/11/2020,6.7,3.3,11.1,0,239,13,1018.9
30/11/2020,7.8,3.3,17.2,21.6,127,27,1011.5
01/12/2020,14.9,5.6,17.2,10.4,186,25.2,1001.1
02/12/2020,5,1.7,6.1,0,230,21.6,1011.3
03/12/2020,4.9,0.6,10,0,236,20.2,1018.9
04/12/2020,8.4,4.4,14.4,0.5,214,21.2,1015.7
05/12/2020,5.9,0.6,8.3,43.7,338,29.2,1002
06/12/2020,1.2,-1.6,2.8,0,292,27.7,1002.1
07/12/2020,-0.9,-2.7,1.7,0,300,16.6,1006.7
08/12/2020,-1.6,-3.2,-0.5,0,327,21.6,1005.8
09/12/2020,-1.6,-4.3,2.2,0,250,12.2,1007.5
10/12/2020,3.2,1.1,7.2,0,288,15.5,1014.5
11/12/2020,3.9,-2.1,10.6,0,220,13.3,1021.3
12/12/2020,5.6,1.7,8.3,12.7,14,9.4,1020.2
13/12/2020,8.5,4.4,15,0,311,11.2,1013.1
14/12/2020,3.6,1.1,4.4,1.5,304,12.6,1012.3
15/12/2020,0.7,-4.9,2.2,0,293,22.3,1021
16/12/2020,-5.3,-8.8,-1,1,15,21.2,1030.4
17/12/2020,-3.2,-6,0,33,13,36.4,1015.6
18/12/2020,-3.7,-6,-1,0,335,16.6,1023.2
19/12/2020,-4.9,-8.2,-0.5,0,291,9.7,1028
20/12/2020,-1.6,-3.2,2.2,0.8,218,5.8,1021.8
21/12/2020,0.4,-2.7,2.8,0,287,9,1009.7
22/12/2020,3.2,0,6.7,0,277,18.7,1006.7
23/12/2020,1.8,-1,3.3,0,273,16.2,1025.7
24/12/2020,3.9,-1,11.7,0,165,20.9,1023.1
25/12/2020,11.6,4.4,15.6,37.8,165,31.7,1004.8
26/12/2020,2.1,-2.1,4.4,0,236,27.4,1007.8
27/12/2020,-0.7,-3.8,3.3,0,232,14.4,1023.2
28/12/2020,2.7,-2.1,9.4,0,189,15.1,1021.8
29/12/2020,2.7,-4.3,5.6,0,295,24.8,1024.5
30/12/2020,-2.1,-4.3,5,0,239,19.1,1026.7
31/12/2020,5.4,0.6,7.2,2.5,264,23,1018
01/01/2021,1,-1.6,2.2,2.5,5,10.1,1030.1
02/01/2021,3.8,0,5.6,10.4,349,23,1011
03/01/2021,0.4,-1.6,2.2,0.8,354,15.1,1019.9
04/01/2021,0.9,-0.5,3.9,0,1,18.4,1014.6
05/01/2021,-0.2,-1,0.6,0.3,343,17.3,1013
06/01/2021,0.5,-1,4.4,0,319,21.6,1011.8
07/01/2021,1.2,-1.6,5.6,0,311,22,1015
08/01/2021,-0.1,-3.2,5,0,313,17.3,1013
09/01/2021,-1.6,-4.3,2.2,0,337,18.4,1010.8
10/01/2021,0.6,-2.7,5,0,314,15.1,1019.9
11/01/2021,-0.3,-4.3,2.2,0,262,9.4,1023.8
12/01/2021,0.8,-2.7,5.6,0,283,11.9,1018.3
13/01/2021,1.8,-0.5,4.4,0,245,11.2,1015.5
14/01/2021,1.8,-0.5,3.9,2.5,210,8.6,1011.5
15/01/2021,2.2,0.6,5,0,41,13.3,1017.3
16/01/2021,5.8,2.8,11.1,26.2,146,29.9,998.4
17/01/2021,3.8,1.1,6.1,0,247,29.9,996.2
18/01/2021,4.4,-0.5,7.2,0,254,23.4,1003.9
19/01/2021,0.6,-2.7,5,0,273,17.3,1014.4
20/01/2021,1.1,-3.8,3.3,0,287,17.6,1012
21/01/2021,-3.3,-6,0,0,231,12.6,1008.3
22/01/2021,1.7,-1,6.1,0,264,15.5,1003.5
23/01/2021,-0.8,-8.2,1.1,0,296,26.6,1011.5
24/01/2021,-5.6,-8.8,-0.5,0,294,33.5,1013.8
25/01/2021,-3.5,-7.1,2.2,0,309,20.9,1016.9
26/01/2021,-2.1,-5.5,1.7,5.6,12,13.3,1017
27/01/2021,-0.9,-2.1,2.2,1.8,348,13.7,1015
28/01/2021,-0.6,-8.8,0.6,1.3,322,21.6,1015.1
29/01/2021,-9.6,-13.8,-7.7,0,312,33.5,1014.3
30/01/2021,-10.4,-13.2,-6.6,0,323,21.2,1022.9
31/01/2021,-9.9,-13.8,-4.9,0,349,9.4,1026.8
01/02/2021,-2.8,-5.5,1.7,17.5,33,33.5,1018.4
02/02/2021,0.1,-1,4.4,5.1,8,30.6,997.9
03/02/2021,-0.6,-2.1,1.1,0,302,16.9,996
04/02/2021,0.3,-1.6,2.8,0.3,295,14.4,1006.5
05/02/2021,0.2,-3.2,5,0.3,203,9.7,1006.9
06/02/2021,2.1,-1,5.6,0,252,20.2,1013
07/02/2021,0.1,-3.2,2.8,11.2,357,14.8,1015.7
08/02/2021,-4.1,-7.1,-1.6,0,278,17.3,1024.9
09/02/2021,-4.3,-6,-2.7,4.3,353,9.7,1025.7
10/02/2021,-3.8,-6.6,-0.5,0,305,15.1,1024.6
11/02/2021,-3.9,-7.1,-1,0,320,14,1024
12/02/2021,-7.2,-11.6,-2.7,0,304,16.9,1025.8
13/02/2021,-5.2,-8.2,-1.6,0,3,15.1,1027
14/02/2021,-1.8,-3.2,0.6,0,12,9,1024.1
15/02/2021,-0.8,-2.7,0,0.8,2,14.8,1023.7
16/02/2021,0.8,-1,4.4,16,45,18,1006.1
17/02/2021,-1.8,-4.9,0,0,304,20.5,1023.6
18/02/2021,-2.9,-4.3,-0.5,2.3,17,13.7,1030.6
19/02/2021,-2.3,-3.8,-1,10.9,1,17.6,1021.5
20/02/2021,-2.6,-4.9,-0.5,0,317,18,1016.2
21/02/2021,-3.4,-7.1,0.6,0,317,15.1,1028.7
22/02/2021,-1.6,-7.1,4.4,4.1,192,17.6,1017.8
23/02/2021,3.1,1.1,6.1,0,248,20.5,1002.3
24/02/2021,5.4,2.8,10,0,240,21.6,1010.4
25/02/2021,6.4,0.6,8.3,0,278,27.7,1012.9
26/02/2021,0.8,-2.1,4.4,0,269,14.8,1029.4
27/02/2021,1.9,-1,8.3,4.3,189,15.8,1023.2
28/02/2021,4.2,2.2,6.7,0.5,250,11.2,1023.6
01/03/2021,3.9,-3.2,6.7,4.6,288,22.3,1003.4
02/03/2021,-4.8,-10.5,-2.1,0,285,36.4,1011.7
03/03/2021,0.3,-4.9,10,0,266,19.4,1010.1
04/03/2021,4.1,-2.7,6.1,0,308,23.8,1005.6
05/03/2021,-1.5,-4.3,2.2,0,294,29.2,1006.4
06/03/2021,-1.9,-5.5,2.2,0,290,20.2,1015.3
07/03/2021,-1.4,-5.5,3.3,0,308,15.8,1024.5
08/03/2021,0.1,-3.8,3.3,0,223,15.1,1027.8
09/03/2021,7,2.2,16.1,0,274,18.4,1024.7
10/03/2021,5.9,1.1,8.9,0,82,13.7,1032.7
11/03/2021,9.9,2.2,23.3,0,210,21.6,1022.2
12/03/2021,14.9,8.3,18.3,0,259,23,1013.6
13/03/2021,6.6,0,9.4,0,291,27.7,1017.5
14/03/2021,4.8,-4.3,9.4,0,,27.7,
15/03/2021,-4.6,-8.2,-1,0,320,30.6,1022.9
16/03/2021,-3.3,-6.6,2.2,0,261,15.1,1025.3
17/03/2021,4.2,-0.5,11.7,0,210,15.5,1021
18/03/2021,6.2,3.3,9.4,16.8,262,17.3,1015.2
19/03/2021,3.8,-0.5,6.7,0,349,25.6,1020.3
20/03/2021,6.3,0,16.1,0,280,11.9,1031
21/03/2021,8.9,2.2,14.4,0,84,9.7,1033.3
22/03/2021,8,1.7,14.4,0,157,13.3,1029.7
23/03/2021,8.8,3.3,13.9,0,116,10.8,1026.3
24/03/2021,8.7,4.4,11.7,0,77,9,1023.8
25/03/2021,10.4,7.8,16.7,3.8,50,7.9,1017.8
26/03/2021,14.8,11.7,21.1,0.3,214,27.7,1005.8
27/03/2021,11.6,6.1,15,0,350,22.3,1017.4
28/03/2021,7.6,5.6,15,17.5,128,20.9,1011.9
29/03/2021,10.3,5.6,12.2,0,281,30.6,1007.4
30/03/2021,8.2,2.2,15.6,0,202,18.4,1027.9
31/03/2021,13.1,6.7,21.1,5.1,193,23.4,1019.6
01/04/2021,10.3,1.7,14.4,23.4,323,24.1,1006.6
02/04/2021,1.7,-1.6,5,0,307,21.2,1018.3
03/04/2021,3.1,-1,10,0,340,13,1023.4
04/04/2021,8.6,0.6,16.7,0,311,17.3,1016.6
05/04/2021,11.2,8.3,14.4,0,324,26.6,1009.3
06/04/2021,10.9,7.8,16.1,0,356,13,1011.8
07/04/2021,10.9,7.8,14.4,0,13,11.2,1016
08/04/2021,11.6,7.2,13.3,0,76,14.8,1019.7
09/04/2021,10.3,6.7,15,0,126,14.8,1020.9
10/04/2021,14.8,8.9,25.6,0,202,15.8,1013.1
11/04/2021,11.4,7.2,15.6,0,45,22,1008
12/04/2021,8.3,6.1,10.6,0,41,20.9,1011
13/04/2021,9.6,6.7,14.4,0,39,16.6,1016.4
14/04/2021,9.4,7.8,10.6,0,111,15.1,1017.2
15/04/2021,8.9,5.6,12.2,5.6,109,20.9,1010.8
16/04/2021,5.7,1.7,7.2,40.6,17,31.7,999.7
17/04/2021,5.7,3.9,10.6,2,333,17.6,1005.6
18/04/2021,10.6,6.7,17.2,0,312,13,1008.1
19/04/2021,12.3,8.9,17.2,0.3,288,12.2,1009.8
20/04/2021,16.7,10.6,24.4,0,237,18.7,1010.6
21/04/2021,15.2,3.3,22.2,6.1,204,24.1,1005.4
22/04/2021,5.3,1.1,8.3,0,277,32.4,1003.7
23/04/2021,8.6,3.3,15.6,0,266,27.4,1008.9
24/04/2021,15.9,10,23.3,0,253,19.8,1011.5
25/04/2021,13,10,13.9,2.8,127,12.2,1007.5
26/04/2021,10.9,8.3,13.9,0,299,24.5,1010.2
27/04/2021,11.7,7.2,20.6,0,267,17.3,1014.7
28/04/2021,13.1,9.4,15.6,5.6,77,11.2,1012.4
29/04/2021,9.6,8.9,10,22.6,52,10.1,1006.5
30/04/2021,12.8,6.1,18.3,3.8,287,28.4,992.2
01/05/2021,11.8,6.7,18.3,0.5,292,23,1005.1
02/05/2021,16.8,10,25,0.3,244,21.6,1005.8
03/05/2021,15.8,10,18.3,0.5,55,14.4,1011.8
04/05/2021,10.2,8.9,12.8,17,50,17.3,1009.7
05/05/2021,9.6,8.9,10,13.5,55,12.6,1007.5
06/05/2021,13.6,10,19.4,0,311,17.3,1009.5
07/05/2021,12.3,8.9,13.3,0,56,16.6,1014.8
08/05/2021,10.1,7.8,12.8,0,44,18.4,1011
09/05/2021,14.6,9.4,20.6,0,263,19.8,1012.6
10/05/2021,13,9.4,17.2,8.6,121,13,1010.9
11/05/2021,14.9,10.6,18.9,0,273,23.8,1013.3
12/05/2021,14.1,8.9,20.6,0,289,16.9,1017.3
13/05/2021,15.8,10.6,21.7,0,290,11.9,1020.6
14/05/2021,18.2,13.3,25,0,255,15.8,1020.6
15/05/2021,19.6,16.1,23.3,0,190,14.4,1021.7
16/05/2021,19.8,14.4,26.1,0.3,251,13.7,1022.6
17/05/2021,17.8,12.2,23.9,0,129,11.2,1024.1
18/05/2021,21.5,15,28.9,0,278,15.1,1022.4
19/05/2021,21.2,14.4,22.2,0,72,16.6,1025
20/05/2021,17.1,12.8,20.6,0,115,14,1031.9
21/05/2021,19.2,13.3,27.8,0,208,17.3,1030.6
22/05/2021,22.6,16.7,31.7,0,208,12.6,1019.6
23/05/2021,25.9,16.7,32.2,0,295,19.8,1011.2
24/05/2021,17.3,12.8,19.4,0,96,21.2,1024.2
25/05/2021,17.7,11.7,26.1,0,213,25.6,1021.6
26/05/2021,23.6,17.2,33.3,7.1,219,23.4,1013.3
27/05/2021,23.9,16.7,28.3,0.3,287,19.4,1011.3
28/05/2021,14.9,7.2,16.7,27.4,57,18.4,1019.4
29/05/2021,9.4,8.3,10.6,27.4,45,31.7,1019.5
30/05/2021,10.3,10,10.6,18.3,47,27.7,1023.7
31/05/2021,12.6,10.6,16.7,3.8,325,14.8,1020.1
01/06/2021,18.6,12.2,25,0,247,16.6,1022.2
02/06/2021,20.8,14.4,26.1,0,192,14.8,1022.4
03/06/2021,19.7,15.6,24.4,0,194,16.2,1017.5
04/06/2021,22.5,18.9,27.2,2.8,226,16.6,1011.4
05/06/2021,24.8,17.2,32.8,0,230,18,1010.3
06/06/2021,29.3,21.1,34.4,0,254,16.2,1014.3
07/06/2021,29.6,22.8,35.6,0,222,19.8,1016.2
08/06/2021,28.8,23.9,35,0,242,15.1,1015.4
09/06/2021,27.3,23.3,33.3,1.3,316,11.2,1013.5
10/06/2021,21.9,15,24.4,0,62,17.6,1017.8
11/06/2021,16.4,13.9,18.9,3,115,11.9,1017.3
12/06/2021,17.8,15.6,21.7,15,145,9,1011.6
13/06/2021,22.4,16.7,29.4,0,228,16.6,1011.4
14/06/2021,18.8,15.6,21.1,13.5,170,10.1,1012.2
15/06/2021,19.3,16.7,22.8,0.3,65,8.3,1006.8
16/06/2021,20.4,17.2,25,0,307,18.4,1007.8
17/06/2021,21.4,15.6,26.7,0,284,13.3,1012.8
18/06/2021,23.3,15.6,29.4,0,231,14.4,1013.7
19/06/2021,25.5,20.6,32.8,0,233,20.5,1006.5
20/06/2021,26.3,21.7,31.7,0,227,16.9,1007.5
21/06/2021,25.8,20.6,30.6,0,195,21.6,1005.9
22/06/2021,24.4,17.2,30.6,23.1,260,15.5,1004.5
23/06/2021,18.8,15,23.9,0,314,16.2,1018.8
24/06/2021,18.9,15,23.3,0,107,15.8,1028.8
25/06/2021,17.8,16.1,21.1,2.3,80,12.6,1026.5
26/06/2021,23.1,18.9,30,0,209,22,1023.2
27/06/2021,27.1,23.3,31.7,0,217,26.3,1020.1
28/06/2021,29.4,23.9,36.1,0,230,22.7,1019.8
29/06/2021,31.5,26.1,37.2,0,253,16.9,1019.2
30/06/2021,31,22.2,37.8,4.1,237,15.8,1013.6
01/07/2021,25.4,20,29.4,32.5,249,14.4,1010.1
02/07/2021,18.3,15,20.6,42.4,39,22.7,1009.6
03/07/2021,15.1,13.9,15.6,42.7,30,20.9,1010.3
04/07/2021,15.9,14.4,20,7.9,10,11.9,1012
05/07/2021,18.1,13.9,25.6,0,65,12.2,1018.1
06/07/2021,24.9,20.6,33.3,7.4,230,23.8,1012
07/07/2021,26.9,21.1,33.3,0.8,262,13.7,1012.2
08/07/2021,20.6,17.8,21.7,7.6,43,14.4,1017.6
09/07/2021,19.6,17.2,25.6,51.8,24,16.9,1010.5
10/07/2021,21.9,17.8,23.3,1.3,38,10.8,1015.1
11/07/2021,21.7,16.7,27.8,0.8,180,8.3,1019.2
12/07/2021,20.4,18.3,21.7,30.7,50,13,1021.8
13/07/2021,19.4,18.3,21.1,0.3,63,12.6,1025.4
14/07/2021,20.5,18.9,25.6,0,73,7.6,1021.2
15/07/2021,23.4,21.7,26.1,0,62,10.1,1017.8
16/07/2021,27.4,23.3,35,0.5,223,17.6,1014.6
17/07/2021,24.4,21.1,26.1,4.3,64,12.6,1018.2
18/07/2021,21.5,19.4,23.3,7.6,43,13.7,1016
19/07/2021,20.3,19.4,22.8,0,64,10.8,1013.7
20/07/2021,25.1,20,31.1,0,266,11.5,1011
21/07/2021,25.5,20,28.9,0,278,15.1,1010.6
22/07/2021,22.3,18.3,25.6,0,3,13,1015.5
23/07/2021,23,20.6,26.7,0,335,12.2,1018.3
24/07/2021,22.1,17.8,25,0,67,13.7,1018.9
25/07/2021,22.1,20.6,24.4,3.8,203,18,1013.3
26/07/2021,26.5,21.1,33.9,0,255,13,1010.5
27/07/2021,26.7,20.6,30.6,9.7,307,13.7,1012.5
28/07/2021,21.1,18.9,23.9,0,63,13.7,1015.4
29/07/2021,22.1,18.9,27.2,0.3,205,22.3,1013.7
30/07/2021,23.3,18.3,28.9,3.6,304,20.5,1005.7
31/07/2021,20.7,16.1,26.1,0,284,16.9,1012.7
01/08/2021,21.6,16.7,25.6,0,183,13.7,1012.9
02/08/2021,23.2,18.9,28.3,0,278,14.4,1011.7
03/08/2021,22.6,18.3,25,0,129,9,1019.1
04/08/2021,22,18.3,23.9,14.7,105,12.2,1020.7
05/08/2021,19.4,18.3,21.7,36.1,25,13.7,1018.8
06/08/2021,23.9,19.4,31.7,0,200,13,1019.5
07/08/2021,26.7,21.7,33.3,0,228,16.6,1016.8
08/08/2021,25.7,21.7,28.9,0,57,11.5,1018.1
09/08/2021,22.2,20,23.9,29.2,51,15.1,1021.9
